genome_idx,true_bp_num,noise_lv,rh_ok,rh_pred_cand,m0,m1,m2,delta_1,delta_2,pred_bp_num,is_recombinant_true,is_recombinant_pred,correct_model,pred_bp1,ci1_left,ci1_right,pred_bp2,ci2_left,ci2_right,bp1_in_interval,bp2_in_interval,both_in_interval,spatial_err_bp1,spatial_err_bp2,mean_spatial_err_nt,runtime_ms
1001,1,5,True,BA.2 + AY.45,14,84,83,70,-1,1,True,True,True,10030.0,9865.0,10196.0,,,,True,False,False,0.0,,0.0,2.01
1002,1,5,True,BA.2 + AY.45,21,84,83,63,-1,1,True,True,True,14630.0,13811.0,15449.0,,,,True,False,False,0.0,,0.0,1.98
1003,1,5,True,BA.2 + AY.45,48,84,83,36,-1,1,True,True,True,23298.0,23074.0,23523.0,,,,True,False,False,0.0,,0.0,2.18
1004,1,5,True,BA.2 + AY.45,18,84,83,66,-1,1,True,True,True,11265.0,11200.0,11330.0,,,,True,False,False,0.0,,0.0,1.99
1005,1,5,True,BA.2 + AY.45,41,84,83,43,-1,1,True,True,True,22898.0,22881.0,22915.0,,,,True,False,False,0.0,,0.0,2.08
1006,1,5,True,BA.2 + AY.45,37,84,83,47,-1,1,True,True,True,22730.0,22687.0,22773.0,,,,True,False,False,0.0,,0.0,2.09
1007,1,5,True,BA.2 + AY.45,63,84,83,21,-1,1,True,True,True,26642.0,26576.0,26707.0,,,,True,False,False,0.0,,0.0,2.04
1008,1,5,True,BA.2 + AY.45,58,84,83,26,-1,1,True,True,True,25440.0,25412.0,25467.0,,,,True,False,False,0.0,,0.0,2.03
1009,1,5,True,BA.2 + AY.45,8,84,83,76,-1,1,True,True,True,8054.0,7123.0,8984.0,,,,True,False,False,0.0,,0.0,2.01
1010,1,5,True,BA.2 + AY.45,63,84,83,21,-1,1,True,True,True,26642.0,26576.0,26707.0,,,,True,False,False,0.0,,0.0,2.18
1011,1,5,True,BA.2 + AY.45,35,84,83,49,-1,1,True,True,True,22681.0,22678.0,22684.0,,,,True,False,False,0.0,,0.0,2.11
1012,1,5,True,BA.2 + AY.45,17,84,83,67,-1,1,True,True,True,10824.0,10448.0,11199.0,,,,True,False,False,0.0,,0.0,2.01
1013,1,5,True,BA.2 + AY.45,52,84,83,32,-1,1,True,True,True,23900.0,23853.0,23946.0,,,,True,False,False,0.0,,0.0,2.04
1014,1,5,True,BA.2 + AY.45,46,84,83,38,-1,1,True,True,True,23058.0,23054.0,23061.0,,,,True,False,False,0.0,,0.0,2.0
1015,1,5,True,BA.2 + AY.45,73,84,83,11,-1,1,True,True,True,27839.0,27806.0,27872.0,,,,True,False,False,0.0,,0.0,2.03
1016,1,5,True,BA.2 + AY.45,24,84,83,60,-1,1,True,True,True,16936.0,16465.0,17408.0,,,,True,False,False,0.0,,0.0,2.0
1017,1,5,True,BA.2 + AY.45,61,84,83,23,-1,1,True,True,True,26164.0,26059.0,26268.0,,,,True,False,False,0.0,,0.0,2.02
1018,1,5,True,BA.2 + AY.45,66,84,83,18,-1,1,True,True,True,27057.0,26857.0,27257.0,,,,True,False,False,0.0,,0.0,2.02
1019,1,5,True,BA.2 + AY.45,70,84,83,14,-1,1,True,True,True,27510.0,27383.0,27636.0,,,,True,False,False,0.0,,0.0,2.02
1020,1,5,True,BA.2 + AY.45,31,84,83,53,-1,1,True,True,True,22092.0,21986.0,22198.0,,,,True,False,False,0.0,,0.0,2.02
1021,1,5,True,BA.2 + AY.45,16,84,83,68,-1,1,True,True,True,10446.0,10446.0,10447.0,,,,True,False,False,0.0,,0.0,1.96
1022,1,5,True,BA.2 + AY.45,9,84,83,75,-1,1,True,True,True,9018.0,8985.0,9051.0,,,,True,False,False,0.0,,0.0,1.95
1023,1,5,True,BA.2 + AY.45,17,84,83,67,-1,1,True,True,True,10824.0,10448.0,11199.0,,,,True,False,False,0.0,,0.0,1.97
1024,1,5,True,BA.2 + AY.45,51,84,83,33,-1,1,True,True,True,23728.0,23603.0,23852.0,,,,True,False,False,0.0,,0.0,1.97
1025,1,5,True,BA.2 + AY.45,27,84,83,57,-1,1,True,True,True,19586.0,19219.0,19953.0,,,,True,False,False,0.0,,0.0,1.94
1026,1,5,True,BA.2 + AY.45,57,84,83,27,-1,1,True,True,True,25205.0,24999.0,25411.0,,,,True,False,False,0.0,,0.0,1.98
1027,1,5,True,BA.2 + AY.45,43,84,83,41,-1,1,True,True,True,23001.0,22991.0,23011.0,,,,True,False,False,0.0,,0.0,1.96
1028,1,5,True,BA.2 + AY.45,39,84,83,45,-1,1,True,True,True,22798.0,22785.0,22811.0,,,,True,False,False,0.0,,0.0,1.97
1029,1,5,True,BA.2 + AY.45,53,84,83,31,-1,1,True,True,True,24178.0,23947.0,24408.0,,,,True,False,False,0.0,,0.0,2.24
1030,1,5,True,BA.2 + AY.45,6,84,83,78,-1,1,True,True,True,5400.0,4401.0,6400.0,,,,True,False,False,0.0,,0.0,2.06
1031,1,5,True,BA.2 + AY.45,59,84,83,25,-1,1,True,True,True,25525.0,25468.0,25582.0,,,,True,False,False,0.0,,0.0,1.99
1032,1,5,True,BA.2 + AY.45,46,84,83,38,-1,1,True,True,True,23058.0,23054.0,23061.0,,,,True,False,False,0.0,,0.0,1.99
1033,1,5,True,BA.2 + AY.45,77,84,83,7,-1,1,True,True,True,28670.0,28460.0,28879.0,,,,True,False,False,0.0,,0.0,1.98
1034,1,5,True,BA.2 + AY.45,44,84,83,40,-1,1,True,True,True,23025.0,23012.0,23038.0,,,,True,False,False,0.0,,0.0,2.01
1035,1,5,True,BA.2 + AY.45,14,84,83,70,-1,1,True,True,True,10030.0,9865.0,10196.0,,,,True,False,False,0.0,,0.0,1.96
1036,1,5,True,BA.2 + AY.45,51,84,83,33,-1,1,True,True,True,23728.0,23603.0,23852.0,,,,True,False,False,0.0,,0.0,1.95
1037,1,5,True,BA.2 + AY.45,61,84,83,23,-1,1,True,True,True,26164.0,26059.0,26268.0,,,,True,False,False,0.0,,0.0,2.03
1038,1,5,True,BA.2 + AY.45,30,84,83,54,-1,1,True,True,True,21801.0,21617.0,21985.0,,,,True,False,False,0.0,,0.0,1.99
1039,1,5,True,BA.2 + AY.45,50,84,83,34,-1,1,True,True,True,23600.0,23598.0,23602.0,,,,True,False,False,0.0,,0.0,1.99
1040,1,5,True,BA.2 + AY.45,6,84,83,78,-1,1,True,True,True,5400.0,4401.0,6400.0,,,,True,False,False,0.0,,0.0,1.96
1041,1,5,True,BA.2 + AY.45,41,84,83,43,-1,1,True,True,True,22898.0,22881.0,22915.0,,,,True,False,False,0.0,,0.0,1.98
1042,1,5,True,BA.2 + AY.45,21,84,83,63,-1,1,True,True,True,14630.0,13811.0,15449.0,,,,True,False,False,0.0,,0.0,1.95
1043,1,5,True,BA.2 + AY.45,52,84,83,32,-1,1,True,True,True,23900.0,23853.0,23946.0,,,,True,False,False,0.0,,0.0,1.97
1044,1,5,True,BA.2 + AY.45,7,84,83,77,-1,1,True,True,True,6762.0,6401.0,7122.0,,,,True,False,False,0.0,,0.0,1.99
1045,1,5,True,BA.2 + AY.45,21,84,83,63,-1,1,True,True,True,14630.0,13811.0,15449.0,,,,True,False,False,0.0,,0.0,1.98
1046,1,5,True,BA.2 + AY.45,60,84,83,24,-1,1,True,True,True,25820.0,25583.0,26058.0,,,,True,False,False,0.0,,0.0,2.01
1047,1,5,True,BA.2 + AY.45,10,84,83,74,-1,1,True,True,True,9197.0,9052.0,9342.0,,,,True,False,False,0.0,,0.0,1.98
1048,1,5,True,BA.2 + AY.45,60,84,83,24,-1,1,True,True,True,25820.0,25583.0,26058.0,,,,True,False,False,0.0,,0.0,2.01
1049,1,5,True,BA.2 + AY.45,26,84,83,58,-1,1,True,True,True,18690.0,18162.0,19218.0,,,,True,False,False,0.0,,0.0,1.98
1050,1,5,True,BA.2 + AY.45,33,84,83,51,-1,1,True,True,True,22624.0,22577.0,22672.0,,,,True,False,False,0.0,,0.0,1.97
1051,1,5,True,BA.2 + AY.45,58,84,83,26,-1,1,True,True,True,25440.0,25412.0,25467.0,,,,True,False,False,0.0,,0.0,2.03
1052,1,5,True,BA.2 + AY.45,43,84,83,41,-1,1,True,True,True,23001.0,22991.0,23011.0,,,,True,False,False,0.0,,0.0,2.0
1053,1,5,True,BA.2 + AY.45,30,84,83,54,-1,1,True,True,True,21801.0,21617.0,21985.0,,,,True,False,False,0.0,,0.0,1.95
1054,1,5,True,BA.2 + AY.45,14,84,83,70,-1,1,True,True,True,10030.0,9865.0,10196.0,,,,True,False,False,0.0,,0.0,1.94
1055,1,5,True,BA.2 + AY.45,36,84,83,48,-1,1,True,True,True,22686.0,22685.0,22686.0,,,,True,False,False,0.0,,0.0,1.95
1056,1,5,True,BA.2 + AY.45,60,84,83,24,-1,1,True,True,True,25820.0,25583.0,26058.0,,,,True,False,False,0.0,,0.0,1.97
1057,1,5,True,BA.2 + AY.45,23,84,83,61,-1,1,True,True,True,16088.0,15713.0,16464.0,,,,True,False,False,0.0,,0.0,1.9
1058,1,5,True,BA.2 + AY.45,61,84,83,23,-1,1,True,True,True,26164.0,26059.0,26268.0,,,,True,False,False,0.0,,0.0,2.01
1059,1,5,True,BA.2 + AY.45,58,84,83,26,-1,1,True,True,True,25440.0,25412.0,25467.0,,,,True,False,False,0.0,,0.0,1.97
1060,1,5,True,BA.2 + AY.45,43,84,83,41,-1,1,True,True,True,23001.0,22991.0,23011.0,,,,True,False,False,0.0,,0.0,1.98
1061,1,5,True,BA.2 + AY.45,24,84,83,60,-1,1,True,True,True,16936.0,16465.0,17408.0,,,,True,False,False,0.0,,0.0,2.02
1062,1,5,True,BA.2 + AY.45,46,84,83,38,-1,1,True,True,True,23058.0,23054.0,23061.0,,,,True,False,False,0.0,,0.0,2.12
1063,1,5,True,BA.2 + AY.45,56,84,83,28,-1,1,True,True,True,24733.0,24468.0,24998.0,,,,True,False,False,0.0,,0.0,2.09
1064,1,5,True,BA.2 + AY.45,76,84,83,8,-1,1,True,True,True,28384.0,28310.0,28459.0,,,,True,False,False,0.0,,0.0,2.03
1065,1,5,True,BA.2 + AY.45,39,84,83,45,-1,1,True,True,True,22798.0,22785.0,22811.0,,,,True,False,False,0.0,,0.0,2.01
1066,1,5,True,BA.2 + AY.45,26,84,83,58,-1,1,True,True,True,18690.0,18162.0,19218.0,,,,True,False,False,0.0,,0.0,1.99
1067,1,5,True,BA.2 + AY.45,48,84,83,36,-1,1,True,True,True,23298.0,23074.0,23523.0,,,,True,False,False,0.0,,0.0,2.06
1068,1,5,True,BA.2 + AY.45,75,84,83,9,-1,1,True,True,True,28290.0,28270.0,28309.0,,,,True,False,False,0.0,,0.0,2.02
1069,1,5,True,BA.2 + AY.45,58,84,83,26,-1,1,True,True,True,25440.0,25412.0,25467.0,,,,True,False,False,0.0,,0.0,2.04
1070,1,5,True,BA.2 + AY.45,54,84,83,30,-1,1,True,True,True,24416.0,24409.0,24422.0,,,,True,False,False,0.0,,0.0,2.0
1071,1,5,True,BA.2 + AY.45,11,84,83,73,-1,1,True,True,True,9382.0,9343.0,9422.0,,,,True,False,False,0.0,,0.0,1.98
1072,1,5,True,BA.2 + AY.45,30,84,83,54,-1,1,True,True,True,21801.0,21617.0,21985.0,,,,True,False,False,0.0,,0.0,2.02
1073,1,5,True,BA.2 + AY.45,54,84,83,30,-1,1,True,True,True,24416.0,24409.0,24422.0,,,,True,False,False,0.0,,0.0,2.0
1074,1,5,True,BA.2 + AY.45,55,84,83,29,-1,1,True,True,True,24445.0,24423.0,24467.0,,,,True,False,False,0.0,,0.0,2.01
1075,1,5,True,BA.2 + AY.45,76,84,83,8,-1,1,True,True,True,28384.0,28310.0,28459.0,,,,True,False,False,0.0,,0.0,2.05
1076,1,5,True,BA.2 + AY.45,74,84,83,10,-1,1,True,True,True,28071.0,27873.0,28269.0,,,,True,False,False,0.0,,0.0,2.04
1077,1,5,True,BA.2 + AY.45,40,84,83,44,-1,1,True,True,True,22846.0,22812.0,22880.0,,,,True,False,False,0.0,,0.0,2.02
1078,1,5,True,BA.2 + AY.45,58,84,83,26,-1,1,True,True,True,25440.0,25412.0,25467.0,,,,True,False,False,0.0,,0.0,2.03
1079,1,5,True,BA.2 + AY.45,15,84,83,69,-1,1,True,True,True,10321.0,10197.0,10445.0,,,,True,False,False,0.0,,0.0,2.0
1080,1,5,True,BA.2 + AY.45,61,84,83,23,-1,1,True,True,True,26164.0,26059.0,26268.0,,,,True,False,False,0.0,,0.0,2.02
1081,1,5,True,BA.2 + AY.45,80,84,83,4,-1,1,True,True,True,28898.0,28882.0,28914.0,,,,True,False,False,0.0,,0.0,2.02
1082,1,5,True,BA.2 + AY.45,74,84,83,10,-1,1,True,True,True,28071.0,27873.0,28269.0,,,,True,False,False,0.0,,0.0,2.07
1083,1,5,True,BA.2 + AY.45,43,84,83,41,-1,1,True,True,True,23001.0,22991.0,23011.0,,,,True,False,False,0.0,,0.0,2.01
1084,1,5,True,BA.2 + AY.45,9,84,83,75,-1,1,True,True,True,9018.0,8985.0,9051.0,,,,True,False,False,0.0,,0.0,1.98
1085,1,5,True,BA.2 + AY.45,35,84,83,49,-1,1,True,True,True,22681.0,22678.0,22684.0,,,,True,False,False,0.0,,0.0,1.98
1086,1,5,True,BA.2 + AY.45,35,84,83,49,-1,1,True,True,True,22681.0,22678.0,22684.0,,,,True,False,False,0.0,,0.0,2.01
1087,1,5,True,BA.2 + AY.45,46,84,83,38,-1,1,True,True,True,23058.0,23054.0,23061.0,,,,True,False,False,0.0,,0.0,1.98
1088,1,5,True,BA.2 + AY.45,13,84,83,71,-1,1,True,True,True,9698.0,9533.0,9864.0,,,,True,False,False,0.0,,0.0,1.96
1089,1,5,True,BA.2 + AY.45,47,84,83,37,-1,1,True,True,True,23068.0,23062.0,23073.0,,,,True,False,False,0.0,,0.0,1.98
1090,1,5,True,BA.2 + AY.45,8,84,83,76,-1,1,True,True,True,8054.0,7123.0,8984.0,,,,True,False,False,0.0,,0.0,1.98
1091,1,5,True,BA.2 + AY.45,13,84,83,71,-1,1,True,True,True,9698.0,9533.0,9864.0,,,,True,False,False,0.0,,0.0,1.98
1092,1,5,True,BA.2 + AY.45,43,84,83,41,-1,1,True,True,True,23001.0,22991.0,23011.0,,,,True,False,False,0.0,,0.0,2.0
1093,1,5,True,BA.2 + AY.45,22,83,82,61,-1,1,True,True,True,14630.0,13811.0,15449.0,,,,True,False,False,0.0,,0.0,1.97
1094,1,5,True,BA.2 + AY.45,29,84,83,55,-1,1,True,True,True,20835.0,20054.0,21616.0,,,,True,False,False,0.0,,0.0,1.97
1095,1,5,True,BA.2 + AY.45,65,84,83,19,-1,1,True,True,True,26811.0,26766.0,26856.0,,,,True,False,False,0.0,,0.0,2.04
1096,1,5,True,BA.2 + AY.45,60,84,83,24,-1,1,True,True,True,25820.0,25583.0,26058.0,,,,True,False,False,0.0,,0.0,2.0
1097,1,5,True,BA.2 + AY.45,19,84,83,65,-1,1,True,True,True,12104.0,11331.0,12878.0,,,,True,False,False,0.0,,0.0,1.97
1098,1,5,True,BA.2 + AY.45,60,84,83,24,-1,1,True,True,True,25820.0,25583.0,26058.0,,,,True,False,False,0.0,,0.0,2.01
1099,1,5,True,BA.2 + AY.45,53,84,83,31,-1,1,True,True,True,24178.0,23947.0,24408.0,,,,True,False,False,0.0,,0.0,1.96
1100,1,5,True,BA.2 + AY.45,21,84,83,63,-1,1,True,True,True,14630.0,13811.0,15449.0,,,,True,False,False,0.0,,0.0,2.09
1101,1,5,True,BA.2 + AY.45,20,84,83,64,-1,1,True,True,True,13344.0,12879.0,13810.0,,,,True,False,False,0.0,,0.0,2.02
1102,1,5,True,BA.2 + AY.45,24,84,83,60,-1,1,True,True,True,16936.0,16465.0,17408.0,,,,True,False,False,0.0,,0.0,2.03
1103,1,5,True,BA.2 + AY.45,25,84,83,59,-1,1,True,True,True,17785.0,17409.0,18161.0,,,,True,False,False,0.0,,0.0,2.0
1104,1,5,True,BA.2 + AY.45,11,84,83,73,-1,1,True,True,True,9382.0,9343.0,9422.0,,,,True,False,False,0.0,,0.0,2.0
1105,1,5,True,BA.2 + AY.45,14,84,83,70,-1,1,True,True,True,10030.0,9865.0,10196.0,,,,True,False,False,0.0,,0.0,1.99
1106,1,5,True,BA.2 + AY.45,52,84,83,32,-1,1,True,True,True,23900.0,23853.0,23946.0,,,,True,False,False,0.0,,0.0,2.16
1107,1,5,True,BA.2 + AY.45,43,84,83,41,-1,1,True,True,True,23001.0,22991.0,23011.0,,,,True,False,False,0.0,,0.0,2.05
1108,1,5,True,BA.2 + AY.45,75,84,83,9,-1,1,True,True,True,28290.0,28270.0,28309.0,,,,True,False,False,0.0,,0.0,2.02
1109,1,5,True,BA.2 + AY.45,73,84,83,11,-1,1,True,True,True,27839.0,27806.0,27872.0,,,,True,False,False,0.0,,0.0,2.02
1110,1,5,True,BA.2 + AY.45,36,84,83,48,-1,1,True,True,True,22686.0,22685.0,22686.0,,,,True,False,False,0.0,,0.0,1.99
1111,1,5,True,BA.2 + AY.45,61,84,83,23,-1,1,True,True,True,26164.0,26059.0,26268.0,,,,True,False,False,0.0,,0.0,2.1
1112,1,5,True,BA.2 + AY.45,51,84,83,33,-1,1,True,True,True,23728.0,23603.0,23852.0,,,,True,False,False,0.0,,0.0,2.02
1113,1,5,True,BA.2 + AY.45,15,84,83,69,-1,1,True,True,True,10321.0,10197.0,10445.0,,,,True,False,False,0.0,,0.0,2.01
1114,1,5,True,BA.2 + AY.45,13,84,83,71,-1,1,True,True,True,9698.0,9533.0,9864.0,,,,True,False,False,0.0,,0.0,1.95
1115,1,5,True,BA.2 + AY.45,55,84,83,29,-1,1,True,True,True,24445.0,24423.0,24467.0,,,,True,False,False,0.0,,0.0,2.06
1116,1,5,True,BA.2 + AY.45,28,84,83,56,-1,1,True,True,True,20004.0,19954.0,20053.0,,,,True,False,False,0.0,,0.0,1.97
1117,1,5,True,BA.2 + AY.45,18,84,83,66,-1,1,True,True,True,11265.0,11200.0,11330.0,,,,True,False,False,0.0,,0.0,1.98
1118,1,5,True,BA.2 + AY.45,32,84,83,52,-1,1,True,True,True,22388.0,22199.0,22576.0,,,,True,False,False,0.0,,0.0,1.97
1119,1,5,True,BA.2 + AY.45,10,84,83,74,-1,1,True,True,True,9197.0,9052.0,9342.0,,,,True,False,False,0.0,,0.0,1.97
1120,1,5,True,BA.2 + AY.45,30,84,83,54,-1,1,True,True,True,21801.0,21617.0,21985.0,,,,True,False,False,0.0,,0.0,2.02
1121,1,5,True,BA.2 + AY.45,5,84,83,79,-1,1,True,True,True,4251.0,4183.0,4319.0,,,,True,False,False,0.0,,0.0,2.02
1122,1,5,True,BA.2 + AY.45,75,84,83,9,-1,1,True,True,True,28290.0,28270.0,28309.0,,,,True,False,False,0.0,,0.0,2.03
1123,1,5,True,BA.2 + AY.45,50,84,83,34,-1,1,True,True,True,23600.0,23598.0,23602.0,,,,True,False,False,0.0,,0.0,2.01
1124,1,5,True,BA.2 + AY.45,22,84,83,62,-1,1,True,True,True,15581.0,15450.0,15712.0,,,,True,False,False,0.0,,0.0,1.99
1125,1,5,True,BA.2 + AY.45,71,84,83,13,-1,1,True,True,True,27694.0,27637.0,27750.0,,,,True,False,False,0.0,,0.0,2.03
1126,1,5,True,BA.2 + AY.45,17,84,83,67,-1,1,True,True,True,10824.0,10448.0,11199.0,,,,True,False,False,0.0,,0.0,1.98
1127,1,5,True,BA.2 + AY.45,11,84,83,73,-1,1,True,True,True,9382.0,9343.0,9422.0,,,,True,False,False,0.0,,0.0,1.97
1128,1,5,True,BA.2 + AY.45,21,84,83,63,-1,1,True,True,True,14630.0,13811.0,15449.0,,,,True,False,False,0.0,,0.0,1.98
1129,1,5,True,BA.2 + AY.45,30,84,83,54,-1,1,True,True,True,21801.0,21617.0,21985.0,,,,True,False,False,0.0,,0.0,1.98
1130,1,5,True,BA.2 + AY.45,43,84,83,41,-1,1,True,True,True,23001.0,22991.0,23011.0,,,,True,False,False,0.0,,0.0,2.0
1131,1,5,True,BA.2 + AY.45,20,84,83,64,-1,1,True,True,True,13344.0,12879.0,13810.0,,,,True,False,False,0.0,,0.0,1.97
1132,1,5,True,BA.2 + AY.45,76,84,83,8,-1,1,True,True,True,28384.0,28310.0,28459.0,,,,True,False,False,0.0,,0.0,2.0
1133,1,5,True,BA.2 + AY.45,74,84,83,10,-1,1,True,True,True,28071.0,27873.0,28269.0,,,,True,False,False,0.0,,0.0,2.0
1134,1,5,True,BA.2 + AY.45,44,84,83,40,-1,1,True,True,True,23025.0,23012.0,23038.0,,,,True,False,False,0.0,,0.0,1.99
1135,1,5,True,BA.2 + AY.45,56,84,83,28,-1,1,True,True,True,24733.0,24468.0,24998.0,,,,True,False,False,0.0,,0.0,2.0
1136,1,5,True,BA.2 + AY.45,74,84,83,10,-1,1,True,True,True,28071.0,27873.0,28269.0,,,,True,False,False,0.0,,0.0,1.99
1137,1,5,True,BA.2 + AY.45,43,84,83,41,-1,1,True,True,True,23001.0,22991.0,23011.0,,,,True,False,False,0.0,,0.0,1.99
1138,1,5,True,BA.2 + AY.45,28,84,83,56,-1,1,True,True,True,20004.0,19954.0,20053.0,,,,True,False,False,0.0,,0.0,1.98
1139,1,5,True,BA.2 + AY.45,35,84,83,49,-1,1,True,True,True,22681.0,22678.0,22684.0,,,,True,False,False,0.0,,0.0,1.98
1140,1,5,True,BA.2 + AY.45,60,84,83,24,-1,1,True,True,True,25820.0,25583.0,26058.0,,,,True,False,False,0.0,,0.0,1.99
1141,1,5,True,BA.2 + AY.45,11,84,83,73,-1,1,True,True,True,9382.0,9343.0,9422.0,,,,True,False,False,0.0,,0.0,1.97
1142,1,5,True,BA.2 + AY.45,54,84,83,30,-1,1,True,True,True,24416.0,24409.0,24422.0,,,,True,False,False,0.0,,0.0,2.0
1143,1,5,True,BA.2 + AY.45,73,84,83,11,-1,1,True,True,True,27839.0,27806.0,27872.0,,,,True,False,False,0.0,,0.0,2.0
1144,1,5,True,BA.2 + AY.45,7,84,83,77,-1,1,True,True,True,6762.0,6401.0,7122.0,,,,True,False,False,0.0,,0.0,1.97
1145,1,5,True,BA.2 + AY.45,38,84,83,46,-1,1,True,True,True,22779.0,22774.0,22784.0,,,,True,False,False,0.0,,0.0,2.02
1146,1,5,True,BA.2 + AY.45,65,84,83,19,-1,1,True,True,True,26811.0,26766.0,26856.0,,,,True,False,False,0.0,,0.0,2.0
1147,1,5,True,BA.2 + AY.45,36,84,83,48,-1,1,True,True,True,22686.0,22685.0,22686.0,,,,True,False,False,0.0,,0.0,1.98
1148,1,5,True,BA.2 + AY.45,5,84,83,79,-1,1,True,True,True,4251.0,4183.0,4319.0,,,,True,False,False,0.0,,0.0,1.97
1149,1,5,True,BA.2 + AY.45,80,84,83,4,-1,1,True,True,True,28898.0,28882.0,28914.0,,,,True,False,False,0.0,,0.0,1.93
1150,1,5,True,BA.2 + AY.45,43,84,83,41,-1,1,True,True,True,23001.0,22991.0,23011.0,,,,True,False,False,0.0,,0.0,1.93
1151,1,5,True,BA.2 + AY.45,66,84,83,18,-1,1,True,True,True,27057.0,26857.0,27257.0,,,,True,False,False,0.0,,0.0,1.94
1152,1,5,True,BA.2 + AY.45,61,84,83,23,-1,1,True,True,True,26164.0,26059.0,26268.0,,,,True,False,False,0.0,,0.0,1.99
1153,1,5,True,BA.2 + AY.45,62,84,83,22,-1,1,True,True,True,26422.0,26269.0,26575.0,,,,True,False,False,0.0,,0.0,1.93
1154,1,5,True,BA.2 + AY.45,47,84,83,37,-1,1,True,True,True,23068.0,23062.0,23073.0,,,,True,False,False,0.0,,0.0,1.95
1155,1,5,True,BA.2 + AY.45,52,84,83,32,-1,1,True,True,True,23900.0,23853.0,23946.0,,,,True,False,False,0.0,,0.0,2.06
1156,1,5,True,BA.2 + AY.45,71,84,83,13,-1,1,True,True,True,27694.0,27637.0,27750.0,,,,True,False,False,0.0,,0.0,2.01
1157,1,5,True,BA.2 + AY.45,23,84,83,61,-1,1,True,True,True,16088.0,15713.0,16464.0,,,,True,False,False,0.0,,0.0,1.97
1158,1,5,True,BA.2 + AY.45,27,84,83,57,-1,1,True,True,True,19586.0,19219.0,19953.0,,,,True,False,False,0.0,,0.0,1.94
1159,1,5,True,BA.2 + AY.45,76,84,83,8,-1,1,True,True,True,28384.0,28310.0,28459.0,,,,True,False,False,0.0,,0.0,1.97
1160,1,5,True,BA.2 + AY.45,66,84,83,18,-1,1,True,True,True,27057.0,26857.0,27257.0,,,,True,False,False,0.0,,0.0,2.04
1161,1,5,True,BA.2 + AY.45,35,84,83,49,-1,1,True,True,True,22681.0,22678.0,22684.0,,,,True,False,False,0.0,,0.0,1.95
1162,1,5,True,BA.2 + AY.45,52,84,83,32,-1,1,True,True,True,23900.0,23853.0,23946.0,,,,True,False,False,0.0,,0.0,1.98
1163,1,5,True,BA.2 + AY.45,70,84,83,14,-1,1,True,True,True,27510.0,27383.0,27636.0,,,,True,False,False,0.0,,0.0,1.99
1164,1,5,True,BA.2 + AY.45,38,84,83,46,-1,1,True,True,True,22779.0,22774.0,22784.0,,,,True,False,False,0.0,,0.0,1.96
1165,1,5,True,BA.2 + AY.45,53,84,83,31,-1,1,True,True,True,24178.0,23947.0,24408.0,,,,True,False,False,0.0,,0.0,1.98
1166,1,5,True,BA.2 + AY.45,31,84,83,53,-1,1,True,True,True,22092.0,21986.0,22198.0,,,,True,False,False,0.0,,0.0,1.94
1167,1,5,True,BA.2 + AY.45,45,84,83,39,-1,1,True,True,True,23046.0,23039.0,23053.0,,,,True,False,False,0.0,,0.0,1.95
1168,1,5,True,BA.2 + AY.45,34,84,83,50,-1,1,True,True,True,22675.0,22673.0,22677.0,,,,True,False,False,0.0,,0.0,1.94
1169,1,5,True,BA.2 + AY.45,72,84,83,12,-1,1,True,True,True,27778.0,27751.0,27805.0,,,,True,False,False,0.0,,0.0,1.98
1170,1,5,True,BA.2 + AY.45,44,84,83,40,-1,1,True,True,True,23025.0,23012.0,23038.0,,,,True,False,False,0.0,,0.0,1.94
1171,1,5,True,BA.2 + AY.45,39,84,83,45,-1,1,True,True,True,22798.0,22785.0,22811.0,,,,True,False,False,0.0,,0.0,1.97
1172,1,5,True,BA.2 + AY.45,12,84,83,72,-1,1,True,True,True,9478.0,9423.0,9532.0,,,,True,False,False,0.0,,0.0,1.93
1173,1,5,True,BA.2 + AY.45,60,84,83,24,-1,1,True,True,True,25820.0,25583.0,26058.0,,,,True,False,False,0.0,,0.0,1.96
1174,1,5,True,BA.2 + AY.45,76,84,83,8,-1,1,True,True,True,28384.0,28310.0,28459.0,,,,True,False,False,0.0,,0.0,1.99
1175,1,5,True,BA.2 + AY.45,25,84,83,59,-1,1,True,True,True,17785.0,17409.0,18161.0,,,,True,False,False,0.0,,0.0,1.92
1176,1,5,True,BA.2 + AY.45,38,84,83,46,-1,1,True,True,True,22779.0,22774.0,22784.0,,,,True,False,False,0.0,,0.0,1.93
1177,1,5,True,BA.2 + AY.45,15,84,83,69,-1,1,True,True,True,10321.0,10197.0,10445.0,,,,True,False,False,0.0,,0.0,1.93
1178,1,5,True,BA.2 + AY.45,32,84,83,52,-1,1,True,True,True,22388.0,22199.0,22576.0,,,,True,False,False,0.0,,0.0,1.93
1179,1,5,True,BA.2 + AY.45,63,84,83,21,-1,1,True,True,True,26642.0,26576.0,26707.0,,,,True,False,False,0.0,,0.0,1.95
1180,1,5,True,BA.2 + AY.45,44,84,83,40,-1,1,True,True,True,23025.0,23012.0,23038.0,,,,True,False,False,0.0,,0.0,1.93
1181,1,5,True,BA.2 + AY.45,42,84,83,42,-1,1,True,True,True,22953.0,22916.0,22990.0,,,,True,False,False,0.0,,0.0,1.94
